127.0.0.1 - - [10/Sep/2019:02:00:03 +0000] "GET /wp-admin/themes.php HTTP/1.0" 200 45916 "http://arabic-theropy.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36"
127.0.0.1 - - [10/Sep/2019:02:00:03 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://arabic-theropy.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36"
127.0.0.1 - - [10/Sep/2019:02:00:04 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://arabic-theropy.local/wp-admin/themes.php?theme=Raumene-Theme" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36"
127.0.0.1 - - [10/Sep/2019:02:00:07 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://arabic-theropy.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36"
127.0.0.1 - - [10/Sep/2019:02:00:11 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://arabic-theropy.local/wp-admin/themes.php?theme=Raumene-Theme" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36"
127.0.0.1 - - [10/Sep/2019:02:00:16 +0000] "GET /wp-admin/themes.php?action=activate&stylesheet=Raumene-Theme&_wpnonce=6daefffc5b HTTP/1.0" 302 0 "http://arabic-theropy.local/wp-admin/themes.php?theme=Raumene-Theme" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36"
127.0.0.1 - - [10/Sep/2019:02:00:16 +0000] "GET /wp-admin/themes.php?activated=true HTTP/1.0" 200 45885 "http://arabic-theropy.local/wp-admin/themes.php?theme=Raumene-Theme" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36"
127.0.0.1 - - [10/Sep/2019:02:00:16 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://arabic-theropy.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36"
127.0.0.1 - - [10/Sep/2019:02:00:24 +0000] "GET /wp-admin/themes.php HTTP/1.0" 200 45736 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36"
127.0.0.1 - - [10/Sep/2019:02:00:24 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://arabic-theropy.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36"
